1 100 -5 5 201
-100.0000	1.3687
-99.0000	1.0390
-98.0000	-0.2459
-97.0000	-1.3048
-96.0000	-1.1640
-95.0000	0.0469
-94.0000	1.2147
-93.0000	1.2657
-92.0000	0.1530
-91.0000	-1.1004
-90.0000	-1.3421
-89.0000	-0.3499
-88.0000	0.9640
-87.0000	1.3916
-86.0000	0.5398
-85.0000	-0.8083
-84.0000	-1.4132
-83.0000	-0.7188
-82.0000	0.6364
-81.0000	1.4066
-80.0000	0.8835
-79.0000	-0.4519
-78.0000	-1.3718
-77.0000	-1.0305
-76.0000	0.2582
-75.0000	1.3095
-74.0000	1.1569
-73.0000	-0.0594
-72.0000	-1.2211
-71.0000	-1.2601
-70.0000	-0.1406
-69.0000	1.1082
-68.0000	1.3381
-67.0000	0.3378
-66.0000	-0.9731
-65.0000	-1.3893
-64.0000	-0.5282
-63.0000	0.8185
-62.0000	1.4127
-61.0000	0.7080
-60.0000	-0.6476
-59.0000	-1.4078
-58.0000	-0.8737
-57.0000	0.4637
-56.0000	1.3748
-55.0000	1.0219
-54.0000	-0.2705
-53.0000	-1.3142
-52.0000	-1.1496
-51.0000	0.0719
-50.0000	1.2273
-49.0000	1.2543
-48.0000	0.1281
-47.0000	-1.1159
-46.0000	-1.3340
-45.0000	-0.3256
-44.0000	0.9821
-43.0000	1.3869
-42.0000	0.5165
-41.0000	-0.8287
-40.0000	-1.4121
-39.0000	-0.6972
-38.0000	0.6587
-37.0000	1.4090
-36.0000	0.8638
-35.0000	-0.4755
-34.0000	-1.3777
-33.0000	-1.0132
-32.0000	0.2828
-31.0000	1.3188
-30.0000	1.1423
-29.0000	-0.0844
-28.0000	-1.2335
-27.0000	-1.2485
-26.0000	-0.1156
-25.0000	1.1236
-24.0000	1.3298
-23.0000	0.3134
-22.0000	-0.9911
-21.0000	-1.3844
-20.0000	-0.5049
-19.0000	0.8388
-18.0000	1.4113
-17.0000	0.6862
-16.0000	-0.6698
-15.0000	-1.4100
-14.0000	-0.8539
-13.0000	0.4873
-12.0000	1.3804
-11.0000	1.0044
-10.0000	-0.2951
-9.0000	-1.3232
-8.0000	-1.1349
-7.0000	0.0969
-6.0000	1.2396
-5.0000	1.2426
-4.0000	0.1032
-3.0000	-1.1311
-2.0000	-1.3254
-1.0000	-0.3012
0.0000	1.0000
1.0000	1.3818
2.0000	0.4932
3.0000	-0.8489
4.0000	-1.4104
5.0000	-0.6753
6.0000	0.6808
7.0000	1.4109
8.0000	0.8439
9.0000	-0.4990
10.0000	-1.3831
11.0000	-0.9956
12.0000	0.3073
13.0000	1.3276
14.0000	1.1273
15.0000	-0.1094
16.0000	-1.2456
17.0000	-1.2366
18.0000	-0.0907
19.0000	1.1386
20.0000	1.3210
21.0000	0.2889
22.0000	-1.0088
23.0000	-1.3791
24.0000	-0.4814
25.0000	0.8589
26.0000	1.4095
27.0000	0.6642
28.0000	-0.6917
29.0000	-1.4117
30.0000	-0.8338
31.0000	0.5107
32.0000	1.3857
33.0000	0.9866
34.0000	-0.3195
35.0000	-1.3319
36.0000	-1.1197
37.0000	0.1219
38.0000	1.2514
39.0000	1.2304
40.0000	0.0782
41.0000	-1.1460
42.0000	-1.3165
43.0000	-0.2767
44.0000	1.0175
45.0000	1.3762
46.0000	0.4696
47.0000	-0.8688
48.0000	-1.4084
49.0000	-0.6532
50.0000	0.7026
51.0000	1.4124
52.0000	0.8236
53.0000	-0.5224
54.0000	-1.3881
55.0000	-0.9776
56.0000	0.3317
57.0000	1.3360
58.0000	1.1121
59.0000	-0.1343
60.0000	-1.2572
61.0000	-1.2242
62.0000	-0.0657
63.0000	1.1533
64.0000	1.3119
65.0000	0.2644
66.0000	-1.0262
67.0000	-1.3733
68.0000	-0.4578
69.0000	0.8786
70.0000	1.4072
71.0000	0.6420
72.0000	-0.7134
73.0000	-1.4130
74.0000	-0.8134
75.0000	0.5340
76.0000	1.3904
77.0000	0.9685
78.0000	-0.3438
79.0000	-1.3401
80.0000	-1.1043
81.0000	0.1468
82.0000	1.2629
83.0000	1.2179
84.0000	0.0532
85.0000	-1.1605
86.0000	-1.3072
87.0000	-0.2521
88.0000	1.0348
89.0000	1.3702
90.0000	0.4459
91.0000	-0.8884
92.0000	-1.4059
93.0000	-0.6309
94.0000	0.7242
95.0000	1.4134
96.0000	0.8032
97.0000	-0.5455
98.0000	-1.3927
99.0000	-0.9594
100.0000	0.3560
