1 100 -5 5 201
0.0000	0.0000
0.4950	0.8043
0.9900	1.3763
1.4850	1.8205
1.9800	2.1838
2.4750	2.4912
2.9700	2.7575
3.4650	2.9925
3.9600	3.2028
4.4550	3.3931
4.9500	3.5668
5.4450	3.7266
5.9400	3.8746
6.4350	4.0124
6.9300	4.1413
7.4250	4.2624
7.9200	4.3766
8.4150	4.4846
8.9100	4.5871
9.4050	4.6846
9.9000	4.7775
10.3950	4.8663
10.8900	4.9514
11.3850	5.0330
11.8800	5.1114
12.3750	5.1868
12.8700	5.2595
13.3650	5.3296
13.8600	5.3973
14.3550	5.4629
14.8500	5.5263
15.3450	5.5878
15.8400	5.6475
16.3350	5.7055
16.8300	5.7618
17.3250	5.8165
17.8200	5.8698
18.3150	5.9218
18.8100	5.9724
19.3050	6.0217
19.8000	6.0699
20.2950	6.1169
20.7900	6.1629
21.2850	6.2078
21.7800	6.2518
22.2750	6.2948
22.7700	6.3368
23.2650	6.3781
23.7600	6.4185
24.2550	6.4580
24.7500	6.4969
25.2450	6.5350
25.7400	6.5723
26.2350	6.6090
26.7300	6.6450
27.2250	6.6804
27.7200	6.7152
28.2150	6.7494
28.7100	6.7830
29.2050	6.8160
29.7000	6.8485
30.1950	6.8805
30.6900	6.9120
31.1850	6.9430
31.6800	6.9735
32.1750	7.0036
32.6700	7.0332
33.1650	7.0624
33.6600	7.0912
34.1550	7.1195
34.6500	7.1475
35.1450	7.1751
35.6400	7.2023
36.1350	7.2291
36.6300	7.2556
37.1250	7.2817
37.6200	7.3075
38.1150	7.3330
38.6100	7.3582
39.1050	7.3830
39.6000	7.4075
40.0950	7.4318
40.5900	7.4557
41.0850	7.4794
41.5800	7.5028
42.0750	7.5259
42.5700	7.5487
43.0650	7.5713
43.5600	7.5937
44.0550	7.6158
44.5500	7.6376
45.0450	7.6592
45.5400	7.6806
46.0350	7.7018
46.5300	7.7227
47.0250	7.7434
47.5200	7.7640
48.0150	7.7843
48.5100	7.8043
49.0050	7.8242
49.5000	7.8439
49.9950	7.8635
50.4900	7.8828
50.9850	7.9019
51.4800	7.9209
51.9750	7.9396
52.4700	7.9582
52.9650	7.9767
53.4600	7.9949
53.9550	8.0130
54.4500	8.0310
54.9450	8.0487
55.4400	8.0664
55.9350	8.0838
56.4300	8.1011
56.9250	8.1183
57.4200	8.1353
57.9150	8.1522
58.4100	8.1689
58.9050	8.1855
59.4000	8.2020
59.8950	8.2183
60.3900	8.2345
60.8850	8.2506
61.3800	8.2665
61.8750	8.2823
62.3700	8.2980
62.8650	8.3135
63.3600	8.3290
63.8550	8.3443
64.3500	8.3595
64.8450	8.3746
65.3400	8.3896
65.8350	8.4045
66.3300	8.4192
66.8250	8.4339
67.3200	8.4484
67.8150	8.4628
68.3100	8.4772
68.8050	8.4914
69.3000	8.5055
69.7950	8.5196
70.2900	8.5335
70.7850	8.5474
71.2800	8.5611
71.7750	8.5747
72.2700	8.5883
72.7650	8.6018
73.2600	8.6151
73.7550	8.6284
74.2500	8.6416
74.7450	8.6547
75.2400	8.6678
75.7350	8.6807
76.2300	8.6936
76.7250	8.7064
77.2200	8.7191
77.7150	8.7317
78.2100	8.7442
78.7050	8.7567
79.2000	8.7690
79.6950	8.7814
80.1900	8.7936
80.6850	8.8057
81.1800	8.8178
81.6750	8.8298
82.1700	8.8418
82.6650	8.8536
83.1600	8.8654
83.6550	8.8772
84.1500	8.8888
84.6450	8.9004
85.1400	8.9119
85.6350	8.9234
86.1300	8.9348
86.6250	8.9461
87.1200	8.9574
87.6150	8.9686
88.1100	8.9797
88.6050	8.9908
89.1000	9.0018
89.5950	9.0128
90.0900	9.0237
90.5850	9.0345
91.0800	9.0453
91.5750	9.0560
92.0700	9.0667
92.5650	9.0773
93.0600	9.0879
93.5550	9.0984
94.0500	9.1088
94.5450	9.1192
95.0400	9.1295
95.5350	9.1398
96.0300	9.1500
96.5250	9.1602
97.0200	9.1703
97.5150	9.1804
98.0100	9.1904
98.5050	9.2004
99.0000	9.2103
