1 100 -5 5 201
-1.0000	-27.0000
-0.9900	-26.7817
-0.9800	-26.5668
-0.9700	-26.3552
-0.9600	-26.1469
-0.9500	-25.9419
-0.9400	-25.7401
-0.9300	-25.5416
-0.9200	-25.3462
-0.9100	-25.1541
-0.9000	-24.9650
-0.8900	-24.7790
-0.8800	-24.5962
-0.8700	-24.4163
-0.8600	-24.2395
-0.8500	-24.0656
-0.8400	-23.8947
-0.8300	-23.7267
-0.8200	-23.5616
-0.8100	-23.3994
-0.8000	-23.2400
-0.7900	-23.0834
-0.7800	-22.9296
-0.7700	-22.7785
-0.7600	-22.6301
-0.7500	-22.4844
-0.7400	-22.3413
-0.7300	-22.2009
-0.7200	-22.0630
-0.7100	-21.9278
-0.7000	-21.7950
-0.6900	-21.6647
-0.6800	-21.5370
-0.6700	-21.4116
-0.6600	-21.2887
-0.6500	-21.1681
-0.6400	-21.0499
-0.6300	-20.9340
-0.6200	-20.8204
-0.6100	-20.7091
-0.6000	-20.6000
-0.5900	-20.4931
-0.5800	-20.3884
-0.5700	-20.2858
-0.5600	-20.1853
-0.5500	-20.0869
-0.5400	-19.9905
-0.5300	-19.8962
-0.5200	-19.8038
-0.5100	-19.7135
-0.5000	-19.6250
-0.4900	-19.5384
-0.4800	-19.4538
-0.4700	-19.3709
-0.4600	-19.2899
-0.4500	-19.2106
-0.4400	-19.1331
-0.4300	-19.0573
-0.4200	-18.9832
-0.4100	-18.9108
-0.4000	-18.8400
-0.3900	-18.7708
-0.3800	-18.7032
-0.3700	-18.6371
-0.3600	-18.5725
-0.3500	-18.5094
-0.3400	-18.4477
-0.3300	-18.3875
-0.3200	-18.3286
-0.3100	-18.2712
-0.3000	-18.2150
-0.2900	-18.1601
-0.2800	-18.1066
-0.2700	-18.0542
-0.2600	-18.0031
-0.2500	-17.9531
-0.2400	-17.9043
-0.2300	-17.8566
-0.2200	-17.8100
-0.2100	-17.7645
-0.2000	-17.7200
-0.1900	-17.6765
-0.1800	-17.6340
-0.1700	-17.5924
-0.1600	-17.5517
-0.1500	-17.5119
-0.1400	-17.4729
-0.1300	-17.4348
-0.1200	-17.3974
-0.1100	-17.3609
-0.1000	-17.3250
-0.0900	-17.2898
-0.0800	-17.2554
-0.0700	-17.2215
-0.0600	-17.1883
-0.0500	-17.1556
-0.0400	-17.1235
-0.0300	-17.0919
-0.0200	-17.0608
-0.0100	-17.0302
0.0000	-17.0000
0.0100	-16.9702
0.0200	-16.9408
0.0300	-16.9117
0.0400	-16.8829
0.0500	-16.8544
0.0600	-16.8261
0.0700	-16.7981
0.0800	-16.7702
0.0900	-16.7426
0.1000	-16.7150
0.1100	-16.6875
0.1200	-16.6602
0.1300	-16.6328
0.1400	-16.6055
0.1500	-16.5781
0.1600	-16.5507
0.1700	-16.5232
0.1800	-16.4956
0.1900	-16.4679
0.2000	-16.4400
0.2100	-16.4119
0.2200	-16.3836
0.2300	-16.3550
0.2400	-16.3261
0.2500	-16.2969
0.2600	-16.2673
0.2700	-16.2374
0.2800	-16.2070
0.2900	-16.1763
0.3000	-16.1450
0.3100	-16.1132
0.3200	-16.0810
0.3300	-16.0481
0.3400	-16.0147
0.3500	-15.9806
0.3600	-15.9459
0.3700	-15.9105
0.3800	-15.8744
0.3900	-15.8376
0.4000	-15.8000
0.4100	-15.7616
0.4200	-15.7224
0.4300	-15.6823
0.4400	-15.6413
0.4500	-15.5994
0.4600	-15.5565
0.4700	-15.5127
0.4800	-15.4678
0.4900	-15.4220
0.5000	-15.3750
0.5100	-15.3269
0.5200	-15.2778
0.5300	-15.2274
0.5400	-15.1759
0.5500	-15.1231
0.5600	-15.0691
0.5700	-15.0138
0.5800	-14.9572
0.5900	-14.8993
0.6000	-14.8400
0.6100	-14.7793
0.6200	-14.7172
0.6300	-14.6536
0.6400	-14.5885
0.6500	-14.5219
0.6600	-14.4537
0.6700	-14.3840
0.6800	-14.3126
0.6900	-14.2397
0.7000	-14.1650
0.7100	-14.0886
0.7200	-14.0106
0.7300	-13.9307
0.7400	-13.8491
0.7500	-13.7656
0.7600	-13.6803
0.7700	-13.5931
0.7800	-13.5040
0.7900	-13.4130
0.8000	-13.3200
0.8100	-13.2250
0.8200	-13.1280
0.8300	-13.0289
0.8400	-12.9277
0.8500	-12.8244
0.8600	-12.7189
0.8700	-12.6113
0.8800	-12.5014
0.8900	-12.3894
0.9000	-12.2750
0.9100	-12.1583
0.9200	-12.0394
0.9300	-11.9180
0.9400	-11.7943
0.9500	-11.6681
0.9600	-11.5395
0.9700	-11.4084
0.9800	-11.2748
0.9900	-11.1387
1.0000	-11.0000
