2 100 -5 5 10201
-1000.0000	-1000.0000	4007001.0000
-1000.0000	-980.0000	3946861.0000
-1000.0000	-960.0000	3886721.0000
-1000.0000	-940.0000	3826581.0000
-1000.0000	-920.0000	3766441.0000
-1000.0000	-900.0000	3706301.0000
-1000.0000	-880.0000	3646161.0000
-1000.0000	-860.0000	3586021.0000
-1000.0000	-840.0000	3525881.0000
-1000.0000	-820.0000	3465741.0000
-1000.0000	-800.0000	3405601.0000
-1000.0000	-780.0000	3345461.0000
-1000.0000	-760.0000	3285321.0000
-1000.0000	-740.0000	3225181.0000
-1000.0000	-720.0000	3165041.0000
-1000.0000	-700.0000	3104901.0000
-1000.0000	-680.0000	3044761.0000
-1000.0000	-660.0000	2984621.0000
-1000.0000	-640.0000	2924481.0000
-1000.0000	-620.0000	2864341.0000
-1000.0000	-600.0000	2804201.0000
-1000.0000	-580.0000	2744061.0000
-1000.0000	-560.0000	2683921.0000
-1000.0000	-540.0000	2623781.0000
-1000.0000	-520.0000	2563641.0000
-1000.0000	-500.0000	2503501.0000
-1000.0000	-480.0000	2443361.0000
-1000.0000	-460.0000	2383221.0000
-1000.0000	-440.0000	2323081.0000
-1000.0000	-420.0000	2262941.0000
-1000.0000	-400.0000	2202801.0000
-1000.0000	-380.0000	2142661.0000
-1000.0000	-360.0000	2082521.0000
-1000.0000	-340.0000	2022381.0000
-1000.0000	-320.0000	1962241.0000
-1000.0000	-300.0000	1902101.0000
-1000.0000	-280.0000	1841961.0000
-1000.0000	-260.0000	1781821.0000
-1000.0000	-240.0000	1721681.0000
-1000.0000	-220.0000	1661541.0000
-1000.0000	-200.0000	1601401.0000
-1000.0000	-180.0000	1541261.0000
-1000.0000	-160.0000	1481121.0000
-1000.0000	-140.0000	1420981.0000
-1000.0000	-120.0000	1360841.0000
-1000.0000	-100.0000	1300701.0000
-1000.0000	-80.0000	1240561.0000
-1000.0000	-60.0000	1180421.0000
-1000.0000	-40.0000	1120281.0000
-1000.0000	-20.0000	1060141.0000
-1000.0000	0.0000	1000001.0000
-1000.0000	20.0000	939861.0000
-1000.0000	40.0000	879721.0000
-1000.0000	60.0000	819581.0000
-1000.0000	80.0000	759441.0000
-1000.0000	100.0000	699301.0000
-1000.0000	120.0000	639161.0000
-1000.0000	140.0000	579021.0000
-1000.0000	160.0000	518881.0000
-1000.0000	180.0000	458741.0000
-1000.0000	200.0000	398601.0000
-1000.0000	220.0000	338461.0000
-1000.0000	240.0000	278321.0000
-1000.0000	260.0000	218181.0000
-1000.0000	280.0000	158041.0000
-1000.0000	300.0000	97901.0000
-1000.0000	320.0000	37761.0000
-1000.0000	340.0000	-22379.0000
-1000.0000	360.0000	-82519.0000
-1000.0000	380.0000	-142659.0000
-1000.0000	400.0000	-202799.0000
-1000.0000	420.0000	-262939.0000
-1000.0000	440.0000	-323079.0000
-1000.0000	460.0000	-383219.0000
-1000.0000	480.0000	-443359.0000
-1000.0000	500.0000	-503499.0000
-1000.0000	520.0000	-563639.0000
-1000.0000	540.0000	-623779.0000
-1000.0000	560.0000	-683919.0000
