1 100 -5 5 201
-1.000000	-27.000000
-0.990000	-26.781695
-0.980000	-26.566760
-0.970000	-26.355165
-0.960000	-26.146880
-0.950000	-25.941875
-0.940000	-25.740120
-0.930000	-25.541585
-0.920000	-25.346240
-0.910000	-25.154055
-0.900000	-24.965000
-0.890000	-24.779045
-0.880000	-24.596160
-0.870000	-24.416315
-0.860000	-24.239480
-0.850000	-24.065625
-0.840000	-23.894720
-0.830000	-23.726735
-0.820000	-23.561640
-0.810000	-23.399405
-0.800000	-23.240000
-0.790000	-23.083395
-0.780000	-22.929560
-0.770000	-22.778465
-0.760000	-22.630080
-0.750000	-22.484375
-0.740000	-22.341320
-0.730000	-22.200885
-0.720000	-22.063040
-0.710000	-21.927755
-0.700000	-21.795000
-0.690000	-21.664745
-0.680000	-21.536960
-0.670000	-21.411615
-0.660000	-21.288680
-0.650000	-21.168125
-0.640000	-21.049920
-0.630000	-20.934035
-0.620000	-20.820440
-0.610000	-20.709105
-0.600000	-20.600000
-0.590000	-20.493095
-0.580000	-20.388360
-0.570000	-20.285765
-0.560000	-20.185280
-0.550000	-20.086875
-0.540000	-19.990520
-0.530000	-19.896185
-0.520000	-19.803840
-0.510000	-19.713455
-0.500000	-19.625000
-0.490000	-19.538445
-0.480000	-19.453760
-0.470000	-19.370915
-0.460000	-19.289880
-0.450000	-19.210625
-0.440000	-19.133120
-0.430000	-19.057335
-0.420000	-18.983240
-0.410000	-18.910805
-0.400000	-18.840000
-0.390000	-18.770795
-0.380000	-18.703160
-0.370000	-18.637065
-0.360000	-18.572480
-0.350000	-18.509375
-0.340000	-18.447720
-0.330000	-18.387485
-0.320000	-18.328640
-0.310000	-18.271155
-0.300000	-18.215000
-0.290000	-18.160145
-0.280000	-18.106560
-0.270000	-18.054215
-0.260000	-18.003080
-0.250000	-17.953125
-0.240000	-17.904320
-0.230000	-17.856635
-0.220000	-17.810040
-0.210000	-17.764505
-0.200000	-17.720000
-0.190000	-17.676495
-0.180000	-17.633960
-0.170000	-17.592365
-0.160000	-17.551680
-0.150000	-17.511875
-0.140000	-17.472920
-0.130000	-17.434785
-0.120000	-17.397440
-0.110000	-17.360855
-0.100000	-17.325000
-0.090000	-17.289845
-0.080000	-17.255360
-0.070000	-17.221515
-0.060000	-17.188280
-0.050000	-17.155625
-0.040000	-17.123520
-0.030000	-17.091935
-0.020000	-17.060840
-0.010000	-17.030205
0.000000	-17.000000
0.010000	-16.970195
0.020000	-16.940760
0.030000	-16.911665
0.040000	-16.882880
0.050000	-16.854375
0.060000	-16.826120
0.070000	-16.798085
0.080000	-16.770240
0.090000	-16.742555
0.100000	-16.715000
0.110000	-16.687545
0.120000	-16.660160
0.130000	-16.632815
0.140000	-16.605480
0.150000	-16.578125
0.160000	-16.550720
0.170000	-16.523235
0.180000	-16.495640
0.190000	-16.467905
0.200000	-16.440000
0.210000	-16.411895
0.220000	-16.383560
0.230000	-16.354965
0.240000	-16.326080
0.250000	-16.296875
0.260000	-16.267320
0.270000	-16.237385
0.280000	-16.207040
0.290000	-16.176255
0.300000	-16.145000
0.310000	-16.113245
0.320000	-16.080960
0.330000	-16.048115
0.340000	-16.014680
0.350000	-15.980625
0.360000	-15.945920
0.370000	-15.910535
0.380000	-15.874440
0.390000	-15.837605
0.400000	-15.800000
0.410000	-15.761595
0.420000	-15.722360
0.430000	-15.682265
0.440000	-15.641280
0.450000	-15.599375
0.460000	-15.556520
0.470000	-15.512685
0.480000	-15.467840
0.490000	-15.421955
0.500000	-15.375000
0.510000	-15.326945
0.520000	-15.277760
0.530000	-15.227415
0.540000	-15.175880
0.550000	-15.123125
0.560000	-15.069120
0.570000	-15.013835
0.580000	-14.957240
0.590000	-14.899305
0.600000	-14.840000
0.610000	-14.779295
0.620000	-14.717160
0.630000	-14.653565
0.640000	-14.588480
0.650000	-14.521875
0.660000	-14.453720
0.670000	-14.383985
0.680000	-14.312640
0.690000	-14.239655
0.700000	-14.165000
0.710000	-14.088645
0.720000	-14.010560
0.730000	-13.930715
0.740000	-13.849080
0.750000	-13.765625
0.760000	-13.680320
0.770000	-13.593135
0.780000	-13.504040
0.790000	-13.413005
0.800000	-13.320000
0.810000	-13.224995
0.820000	-13.127960
0.830000	-13.028865
0.840000	-12.927680
0.850000	-12.824375
0.860000	-12.718920
0.870000	-12.611285
0.880000	-12.501440
0.890000	-12.389355
0.900000	-12.275000
0.910000	-12.158345
0.920000	-12.039360
0.930000	-11.918015
0.940000	-11.794280
0.950000	-11.668125
0.960000	-11.539520
0.970000	-11.408435
0.980000	-11.274840
0.990000	-11.138705
1.000000	-11.000000
