2 100 -5 5 10201
-1000.000000	-1000.000000	4007001.000000
-1000.000000	-980.000000	3946861.000000
-1000.000000	-960.000000	3886721.000000
-1000.000000	-940.000000	3826581.000000
-1000.000000	-920.000000	3766441.000000
-1000.000000	-900.000000	3706301.000000
-1000.000000	-880.000000	3646161.000000
-1000.000000	-860.000000	3586021.000000
-1000.000000	-840.000000	3525881.000000
-1000.000000	-820.000000	3465741.000000
-1000.000000	-800.000000	3405601.000000
-1000.000000	-780.000000	3345461.000000
-1000.000000	-760.000000	3285321.000000
-1000.000000	-740.000000	3225181.000000
-1000.000000	-720.000000	3165041.000000
-1000.000000	-700.000000	3104901.000000
-1000.000000	-680.000000	3044761.000000
-1000.000000	-660.000000	2984621.000000
-1000.000000	-640.000000	2924481.000000
-1000.000000	-620.000000	2864341.000000
-1000.000000	-600.000000	2804201.000000
-1000.000000	-580.000000	2744061.000000
-1000.000000	-560.000000	2683921.000000
-1000.000000	-540.000000	2623781.000000
-1000.000000	-520.000000	2563641.000000
-1000.000000	-500.000000	2503501.000000
-1000.000000	-480.000000	2443361.000000
-1000.000000	-460.000000	2383221.000000
-1000.000000	-440.000000	2323081.000000
-1000.000000	-420.000000	2262941.000000
-1000.000000	-400.000000	2202801.000000
-1000.000000	-380.000000	2142661.000000
-1000.000000	-360.000000	2082521.000000
-1000.000000	-340.000000	2022381.000000
-1000.000000	-320.000000	1962241.000000
-1000.000000	-300.000000	1902101.000000
-1000.000000	-280.000000	1841961.000000
-1000.000000	-260.000000	1781821.000000
-1000.000000	-240.000000	1721681.000000
-1000.000000	-220.000000	1661541.000000
-1000.000000	-200.000000	1601401.000000
-1000.000000	-180.000000	1541261.000000
-1000.000000	-160.000000	1481121.000000
-1000.000000	-140.000000	1420981.000000
-1000.000000	-120.000000	1360841.000000
-1000.000000	-100.000000	1300701.000000
-1000.000000	-80.000000	1240561.000000
-1000.000000	-60.000000	1180421.000000
-1000.000000	-40.000000	1120281.000000
-1000.000000	-20.000000	1060141.000000
-1000.000000	0.000000	1000001.000000
-1000.000000	20.000000	939861.000000
-1000.000000	40.000000	879721.000000
-1000.000000	60.000000	819581.000000
-1000.000000	80.000000	759441.000000
-1000.000000	100.000000	699301.000000
-1000.000000	120.000000	639161.000000
-1000.000000	140.000000	579021.000000
-1000.000000	160.000000	518881.000000
-1000.000000	180.000000	458741.000000
-1000.000000	200.000000	398601.000000
-1000.000000	220.000000	338461.000000
-1000.000000	240.000000	278321.000000
-1000.000000	260.000000	218181.000000
-1000.000000	280.000000	158041.000000
-1000.000000	300.000000	97901.000000
-1000.000000	320.000000	37761.000000
-1000.000000	340.000000	-22379.000000
-1000.000000	360.000000	-82519.000000
-1000.000000	380.000000	-142659.000000
-1000.000000	400.000000	-202799.000000
-1000.000000	420.000000	-262939.000000
-1000.000000	440.000000	-323079.000000
-1000.000000	460.000000	-383219.000000
-1000.000000	480.000000	-443359.000000
-1000.000000	500.000000	-503499.000000
-1000.000000	520.000000	-563639.000000
-1000.000000	540.000000	-623779.000000
-1000.000000	560.000000	-683919.000000
-1000.000000	580.000000	-744059.000000
-1000.000000	600.000000	-804199.000000
-1000.000000	620.000000	-864339.000000
-1000.000000	640.000000	-924479.000000
