2 100 -5 5 10201
0.0000	0.0000	1.0000
0.0000	1.0000	-6.0000
0.0000	2.0000	-13.0000
0.0000	3.0000	-20.0000
0.0000	4.0000	-27.0000
0.0000	5.0000	-34.0000
0.0000	6.0000	-41.0000
0.0000	7.0000	-48.0000
0.0000	8.0000	-55.0000
0.0000	9.0000	-62.0000
0.0000	10.0000	-69.0000
0.0000	11.0000	-76.0000
0.0000	12.0000	-83.0000
0.0000	13.0000	-90.0000
0.0000	14.0000	-97.0000
0.0000	15.0000	-104.0000
0.0000	16.0000	-111.0000
0.0000	17.0000	-118.0000
0.0000	18.0000	-125.0000
0.0000	19.0000	-132.0000
0.0000	20.0000	-139.0000
0.0000	21.0000	-146.0000
0.0000	22.0000	-153.0000
0.0000	23.0000	-160.0000
0.0000	24.0000	-167.0000
0.0000	25.0000	-174.0000
0.0000	26.0000	-181.0000
0.0000	27.0000	-188.0000
0.0000	28.0000	-195.0000
0.0000	29.0000	-202.0000
0.0000	30.0000	-209.0000
0.0000	31.0000	-216.0000
0.0000	32.0000	-223.0000
0.0000	33.0000	-230.0000
0.0000	34.0000	-237.0000
0.0000	35.0000	-244.0000
0.0000	36.0000	-251.0000
0.0000	37.0000	-258.0000
0.0000	38.0000	-265.0000
0.0000	39.0000	-272.0000
0.0000	40.0000	-279.0000
0.0000	41.0000	-286.0000
0.0000	42.0000	-293.0000
0.0000	43.0000	-300.0000
0.0000	44.0000	-307.0000
0.0000	45.0000	-314.0000
0.0000	46.0000	-321.0000
0.0000	47.0000	-328.0000
0.0000	48.0000	-335.0000
0.0000	49.0000	-342.0000
0.0000	50.0000	-349.0000
0.0000	51.0000	-356.0000
0.0000	52.0000	-363.0000
0.0000	53.0000	-370.0000
0.0000	54.0000	-377.0000
0.0000	55.0000	-384.0000
0.0000	56.0000	-391.0000
0.0000	57.0000	-398.0000
0.0000	58.0000	-405.0000
0.0000	59.0000	-412.0000
0.0000	60.0000	-419.0000
0.0000	61.0000	-426.0000
0.0000	62.0000	-433.0000
0.0000	63.0000	-440.0000
0.0000	64.0000	-447.0000
0.0000	65.0000	-454.0000
0.0000	66.0000	-461.0000
0.0000	67.0000	-468.0000
0.0000	68.0000	-475.0000
0.0000	69.0000	-482.0000
0.0000	70.0000	-489.0000
0.0000	71.0000	-496.0000
0.0000	72.0000	-503.0000
0.0000	73.0000	-510.0000
0.0000	74.0000	-517.0000
0.0000	75.0000	-524.0000
0.0000	76.0000	-531.0000
0.0000	77.0000	-538.0000
0.0000	78.0000	-545.0000
0.0000	79.0000	-552.0000
0.0000	80.0000	-559.0000
0.0000	81.0000	-566.0000
0.0000	82.0000	-573.0000
0.0000	83.0000	-580.0000
0.0000	84.0000	-587.0000
0.0000	85.0000	-594.0000
0.0000	86.0000	-601.0000
0.0000	87.0000	-608.0000
0.0000	88.0000	-615.0000
0.0000	89.0000	-622.0000
0.0000	90.0000	-629.0000
0.0000	91.0000	-636.0000
0.0000	92.0000	-643.0000
0.0000	93.0000	-650.0000
0.0000	94.0000	-657.0000
0.0000	95.0000	-664.0000
0.0000	96.0000	-671.0000
0.0000	97.0000	-678.0000
0.0000	98.0000	-685.0000
0.0000	99.0000	-692.0000
0.0000	100.0000	-699.0000
1.0000	0.0000	2.0000
1.0000	1.0000	-2.0000
1.0000	2.0000	-6.0000
1.0000	3.0000	-10.0000
1.0000	4.0000	-14.0000
1.0000	5.0000	-18.0000
1.0000	6.0000	-22.0000
1.0000	7.0000	-26.0000
1.0000	8.0000	-30.0000
1.0000	9.0000	-34.0000
1.0000	10.0000	-38.0000
1.0000	11.0000	-42.0000
1.0000	12.0000	-46.0000
1.0000	13.0000	-50.0000
1.0000	14.0000	-54.0000
1.0000	15.0000	-58.0000
1.0000	16.0000	-62.0000
1.0000	17.0000	-66.0000
1.0000	18.0000	-70.0000
1.0000	19.0000	-74.0000
1.0000	20.0000	-78.0000
1.0000	21.0000	-82.0000
1.0000	22.0000	-86.0000
1.0000	23.0000	-90.0000
1.0000	24.0000	-94.0000
1.0000	25.0000	-98.0000
1.0000	26.0000	-102.0000
1.0000	27.0000	-106.0000
1.0000	28.0000	-110.0000
1.0000	29.0000	-114.0000
1.0000	30.0000	-118.0000
1.0000	31.0000	-122.0000
1.0000	32.0000	-126.0000
1.0000	33.0000	-130.0000
1.0000	34.0000	-134.0000
1.0000	35.0000	-138.0000
1.0000	36.0000	-142.0000
1.0000	37.0000	-146.0000
1.0000	38.0000	-150.0000
1.0000	39.0000	-154.0000
1.0000	40.0000	-158.0000
1.0000	41.0000	-162.0000
1.0000	42.0000	-166.0000
1.0000	43.0000	-170.0000
1.0000	44.0000	-174.0000
1.0000	45.0000	-178.0000
1.0000	46.0000	-182.0000
1.0000	47.0000	-186.0000
1.0000	48.0000	-190.0000
1.0000	49.0000	-194.0000
1.0000	50.0000	-198.0000
1.0000	51.0000	-202.0000
1.0000	52.0000	-206.0000
1.0000	53.0000	-210.0000
1.0000	54.0000	-214.0000
1.0000	55.0000	-218.0000
1.0000	56.0000	-222.0000
1.0000	57.0000	-226.0000
1.0000	58.0000	-230.0000
1.0000	59.0000	-234.0000
1.0000	60.0000	-238.0000
1.0000	61.0000	-242.0000
1.0000	62.0000	-246.0000
1.0000	63.0000	-250.0000
1.0000	64.0000	-254.0000
1.0000	65.0000	-258.0000
1.0000	66.0000	-262.0000
1.0000	67.0000	-266.0000
1.0000	68.0000	-270.0000
1.0000	69.0000	-274.0000
1.0000	70.0000	-278.0000
1.0000	71.0000	-282.0000
1.0000	72.0000	-286.0000
1.0000	73.0000	-290.0000
1.0000	74.0000	-294.0000
1.0000	75.0000	-298.0000
1.0000	76.0000	-302.0000
1.0000	77.0000	-306.0000
1.0000	78.0000	-310.0000
1.0000	79.0000	-314.0000
1.0000	80.0000	-318.0000
1.0000	81.0000	-322.0000
1.0000	82.0000	-326.0000
1.0000	83.0000	-330.0000
1.0000	84.0000	-334.0000
1.0000	85.0000	-338.0000
1.0000	86.0000	-342.0000
1.0000	87.0000	-346.0000
1.0000	88.0000	-350.0000
1.0000	89.0000	-354.0000
1.0000	90.0000	-358.0000
1.0000	91.0000	-362.0000
1.0000	92.0000	-366.0000
1.0000	93.0000	-370.0000
1.0000	94.0000	-374.0000
1.0000	95.0000	-378.0000
1.0000	96.0000	-382.0000
1.0000	97.0000	-386.0000
1.0000	98.0000	-390.0000
1.0000	99.0000	-394.0000
1.0000	100.0000	-398.0000
2.0000	0.0000	5.0000
2.0000	1.0000	4.0000
2.0000	2.0000	3.0000
2.0000	3.0000	2.0000
2.0000	4.0000	1.0000
2.0000	5.0000	0.0000
2.0000	6.0000	-1.0000
2.0000	7.0000	-2.0000
2.0000	8.0000	-3.0000
2.0000	9.0000	-4.0000
2.0000	10.0000	-5.0000
2.0000	11.0000	-6.0000
2.0000	12.0000	-7.0000
2.0000	13.0000	-8.0000
2.0000	14.0000	-9.0000
2.0000	15.0000	-10.0000
2.0000	16.0000	-11.0000
2.0000	17.0000	-12.0000
2.0000	18.0000	-13.0000
2.0000	19.0000	-14.0000
2.0000	20.0000	-15.0000
2.0000	21.0000	-16.0000
2.0000	22.0000	-17.0000
2.0000	23.0000	-18.0000
2.0000	24.0000	-19.0000
2.0000	25.0000	-20.0000
2.0000	26.0000	-21.0000
2.0000	27.0000	-22.0000
2.0000	28.0000	-23.0000
2.0000	29.0000	-24.0000
2.0000	30.0000	-25.0000
2.0000	31.0000	-26.0000
2.0000	32.0000	-27.0000
2.0000	33.0000	-28.0000
2.0000	34.0000	-29.0000
2.0000	35.0000	-30.0000
2.0000	36.0000	-31.0000
2.0000	37.0000	-32.0000
2.0000	38.0000	-33.0000
2.0000	39.0000	-34.0000
2.0000	40.0000	-35.0000
2.0000	41.0000	-36.0000
2.0000	42.0000	-37.0000
2.0000	43.0000	-38.0000
2.0000	44.0000	-39.0000
2.0000	45.0000	-40.0000
2.0000	46.0000	-41.0000
2.0000	47.0000	-42.0000
