1 100 -5 5 1001
0.00	-17.00
0.10	-16.71
0.20	-16.44
0.30	-16.14
0.40	-15.80
0.50	-15.38
0.60	-14.84
0.70	-14.17
0.80	-13.32
0.90	-12.28
1.00	-11.00
1.10	-9.47
1.20	-7.64
1.30	-5.50
1.40	-3.00
1.50	-0.12
1.60	3.16
1.70	6.89
1.80	11.08
1.90	15.78
2.00	21.00
2.10	26.79
2.20	33.16
2.30	40.16
2.40	47.80
2.50	56.13
2.60	65.16
2.70	74.94
2.80	85.48
2.90	96.83
3.00	109.00
3.10	122.04
3.20	135.96
3.30	150.81
3.40	166.60
3.50	183.38
3.60	201.16
3.70	219.99
3.80	239.88
3.90	260.88
4.00	283.00
4.10	306.29
4.20	330.76
4.30	356.46
4.40	383.40
4.50	411.62
4.60	441.16
4.70	472.03
4.80	504.28
4.90	537.92
5.00	573.00
5.10	609.53
5.20	647.56
5.30	687.10
5.40	728.20
5.50	770.87
5.60	815.16
5.70	861.08
5.80	908.68
5.90	957.97
6.00	1009.00
6.10	1061.78
6.20	1116.36
6.30	1172.75
6.40	1231.00
6.50	1291.12
6.60	1353.16
6.70	1417.13
6.80	1483.08
6.90	1551.02
7.00	1621.00
7.10	1693.03
7.20	1767.16
7.30	1843.40
7.40	1921.80
7.50	2002.37
7.60	2085.16
7.70	2170.18
7.80	2257.48
7.90	2347.07
8.00	2439.00
8.10	2533.28
8.20	2629.96
8.30	2729.05
8.40	2830.60
8.50	2934.62
8.60	3041.16
8.70	3150.23
8.80	3261.88
8.90	3376.12
9.00	3493.00
9.10	3612.53
9.20	3734.76
9.30	3859.70
9.40	3987.40
9.50	4117.87
9.60	4251.16
9.70	4387.28
9.80	4526.28
9.90	4668.17
10.00	4813.00
10.10	4960.78
10.20	5111.56
10.30	5265.35
10.40	5422.20
10.50	5582.12
10.60	5745.16
10.70	5911.33
10.80	6080.68
10.90	6253.22
11.00	6429.00
11.10	6608.03
11.20	6790.36
11.30	6976.00
11.40	7165.00
11.50	7357.37
11.60	7553.16
11.70	7752.38
11.80	7955.08
11.90	8161.27
12.00	8371.00
12.10	8584.28
12.20	8801.16
12.30	9021.65
12.40	9245.80
12.50	9473.62
12.60	9705.16
12.70	9940.43
12.80	10179.48
12.90	10422.32
13.00	10669.00
13.10	10919.53
13.20	11173.96
13.30	11432.30
13.40	11694.60
13.50	11960.87
13.60	12231.16
13.70	12505.48
13.80	12783.88
13.90	13066.37
14.00	13353.00
14.10	13643.78
14.20	13938.76
14.30	14237.95
14.40	14541.40
14.50	14849.12
14.60	15161.16
14.70	15477.53
14.80	15798.28
14.90	16123.42
15.00	16453.00
15.10	16787.03
15.20	17125.56
15.30	17468.60
15.40	17816.20
15.50	18168.37
15.60	18525.16
15.70	18886.58
15.80	19252.68
15.90	19623.47
16.00	19999.00
16.10	20379.28
16.20	20764.36
16.30	21154.25
16.40	21549.00
16.50	21948.62
16.60	22353.16
16.70	22762.63
16.80	23177.08
16.90	23596.52
17.00	24021.00
17.10	24450.53
17.20	24885.16
17.30	25324.90
17.40	25769.80
17.50	26219.87
17.60	26675.16
17.70	27135.68
17.80	27601.48
17.90	28072.57
18.00	28549.00
18.10	29030.78
18.20	29517.96
18.30	30010.55
18.40	30508.60
18.50	31012.12
18.60	31521.16
18.70	32035.73
18.80	32555.88
18.90	33081.62
19.00	33613.00
19.10	34150.04
19.20	34692.76
