1 100 -5 5 201
0.0000	1.0000
0.0400	1.0392
0.0800	1.0767
0.1200	1.1125
0.1600	1.1465
0.2000	1.1787
0.2400	1.2090
0.2800	1.2374
0.3200	1.2638
0.3600	1.2882
0.4000	1.3105
0.4400	1.3307
0.4800	1.3488
0.5200	1.3647
0.5600	1.3784
0.6000	1.3900
0.6400	1.3993
0.6800	1.4064
0.7200	1.4112
0.7600	1.4138
0.8000	1.4141
0.8400	1.4121
0.8800	1.4079
0.9200	1.4014
0.9600	1.3927
1.0000	1.3818
1.0400	1.3686
1.0800	1.3533
1.1200	1.3358
1.1600	1.3161
1.2000	1.2944
1.2400	1.2706
1.2800	1.2447
1.3200	1.2169
1.3600	1.1871
1.4000	1.1554
1.4400	1.1219
1.4800	1.0866
1.5200	1.0495
1.5600	1.0107
1.6000	0.9704
1.6400	0.9285
1.6800	0.8851
1.7200	0.8402
1.7600	0.7941
1.8000	0.7466
1.8400	0.6980
1.8800	0.6483
1.9200	0.5975
1.9600	0.5458
2.0000	0.4932
2.0400	0.4398
2.0800	0.3857
2.1200	0.3309
2.1600	0.2757
2.2000	0.2200
2.2400	0.1640
2.2800	0.1077
2.3200	0.0512
2.3600	-0.0054
2.4000	-0.0619
2.4400	-0.1184
2.4800	-0.1746
2.5200	-0.2306
2.5600	-0.2862
2.6000	-0.3414
2.6400	-0.3960
2.6800	-0.4500
2.7200	-0.5032
2.7600	-0.5557
2.8000	-0.6072
2.8400	-0.6578
2.8800	-0.7074
2.9200	-0.7558
2.9600	-0.8030
3.0000	-0.8489
3.0400	-0.8934
3.0800	-0.9366
3.1200	-0.9782
3.1600	-1.0182
3.2000	-1.0567
3.2400	-1.0934
3.2800	-1.1284
3.3200	-1.1616
3.3600	-1.1929
3.4000	-1.2223
3.4400	-1.2498
3.4800	-1.2753
3.5200	-1.2987
3.5600	-1.3200
3.6000	-1.3393
3.6400	-1.3564
3.6800	-1.3713
3.7200	-1.3840
3.7600	-1.3945
3.8000	-1.4028
3.8400	-1.4089
3.8800	-1.4127
3.9200	-1.4142
3.9600	-1.4134
4.0000	-1.4104
4.0400	-1.4052
4.0800	-1.3977
4.1200	-1.3880
4.1600	-1.3760
4.2000	-1.3618
4.2400	-1.3455
4.2800	-1.3270
4.3200	-1.3064
4.3600	-1.2837
4.4000	-1.2589
4.4400	-1.2322
4.4800	-1.2034
4.5200	-1.1728
4.5600	-1.1402
4.6000	-1.1058
4.6400	-1.0697
4.6800	-1.0319
4.7200	-0.9924
4.7600	-0.9513
4.8000	-0.9087
4.8400	-0.8646
4.8800	-0.8192
4.9200	-0.7724
4.9600	-0.7244
5.0000	-0.6753
5.0400	-0.6250
5.0800	-0.5738
5.1200	-0.5217
5.1600	-0.4687
5.2000	-0.4149
5.2400	-0.3605
5.2800	-0.3056
5.3200	-0.2501
5.3600	-0.1942
5.4000	-0.1381
5.4400	-0.0817
5.4800	-0.0252
5.5200	0.0314
5.5600	0.0879
5.6000	0.1443
5.6400	0.2004
5.6800	0.2563
5.7200	0.3117
5.7600	0.3666
5.8000	0.4209
5.8400	0.4746
5.8800	0.5275
5.9200	0.5795
5.9600	0.6306
6.0000	0.6808
6.0400	0.7298
6.0800	0.7776
6.1200	0.8243
6.1600	0.8695
6.2000	0.9135
6.2400	0.9559
6.2800	0.9968
6.3200	1.0361
6.3600	1.0738
6.4000	1.1097
6.4400	1.1439
6.4800	1.1762
6.5200	1.2067
6.5600	1.2352
6.6000	1.2618
6.6400	1.2863
6.6800	1.3088
6.7200	1.3292
6.7600	1.3474
6.8000	1.3635
6.8400	1.3774
6.8800	1.3891
6.9200	1.3986
6.9600	1.4059
7.0000	1.4109
