2 100 -5 5 40401
-10.00	-10.00	-30.00
-10.00	-9.90	-29.80
-10.00	-9.80	-29.60
-10.00	-9.70	-29.40
-10.00	-9.60	-29.20
-10.00	-9.50	-29.00
-10.00	-9.40	-28.80
-10.00	-9.30	-28.60
-10.00	-9.20	-28.40
-10.00	-9.10	-28.20
-10.00	-9.00	-28.00
-10.00	-8.90	-27.80
-10.00	-8.80	-27.60
-10.00	-8.70	-27.40
-10.00	-8.60	-27.20
-10.00	-8.50	-27.00
-10.00	-8.40	-26.80
-10.00	-8.30	-26.60
-10.00	-8.20	-26.40
-10.00	-8.10	-26.20
-10.00	-8.00	-26.00
-10.00	-7.90	-25.80
-10.00	-7.80	-25.60
-10.00	-7.70	-25.40
-10.00	-7.60	-25.20
-10.00	-7.50	-25.00
-10.00	-7.40	-24.80
-10.00	-7.30	-24.60
-10.00	-7.20	-24.40
-10.00	-7.10	-24.20
-10.00	-7.00	-24.00
-10.00	-6.90	-23.80
-10.00	-6.80	-23.60
-10.00	-6.70	-23.40
-10.00	-6.60	-23.20
-10.00	-6.50	-23.00
-10.00	-6.40	-22.80
-10.00	-6.30	-22.60
-10.00	-6.20	-22.40
-10.00	-6.10	-22.20
-10.00	-6.00	-22.00
-10.00	-5.90	-21.80
-10.00	-5.80	-21.60
-10.00	-5.70	-21.40
-10.00	-5.60	-21.20
-10.00	-5.50	-21.00
-10.00	-5.40	-20.80
-10.00	-5.30	-20.60
-10.00	-5.20	-20.40
-10.00	-5.10	-20.20
-10.00	-5.00	-20.00
-10.00	-4.90	-19.80
-10.00	-4.80	-19.60
-10.00	-4.70	-19.40
-10.00	-4.60	-19.20
-10.00	-4.50	-19.00
-10.00	-4.40	-18.80
-10.00	-4.30	-18.60
-10.00	-4.20	-18.40
-10.00	-4.10	-18.20
-10.00	-4.00	-18.00
-10.00	-3.90	-17.80
-10.00	-3.80	-17.60
-10.00	-3.70	-17.40
-10.00	-3.60	-17.20
-10.00	-3.50	-17.00
-10.00	-3.40	-16.80
-10.00	-3.30	-16.60
-10.00	-3.20	-16.40
-10.00	-3.10	-16.20
-10.00	-3.00	-16.00
-10.00	-2.90	-15.80
-10.00	-2.80	-15.60
-10.00	-2.70	-15.40
-10.00	-2.60	-15.20
-10.00	-2.50	-15.00
-10.00	-2.40	-14.80
-10.00	-2.30	-14.60
-10.00	-2.20	-14.40
-10.00	-2.10	-14.20
-10.00	-2.00	-14.00
-10.00	-1.90	-13.80
-10.00	-1.80	-13.60
-10.00	-1.70	-13.40
-10.00	-1.60	-13.20
-10.00	-1.50	-13.00
-10.00	-1.40	-12.80
-10.00	-1.30	-12.60
-10.00	-1.20	-12.40
-10.00	-1.10	-12.20
-10.00	-1.00	-12.00
-10.00	-0.90	-11.80
-10.00	-0.80	-11.60
-10.00	-0.70	-11.40
-10.00	-0.60	-11.20
-10.00	-0.50	-11.00
-10.00	-0.40	-10.80
-10.00	-0.30	-10.60
-10.00	-0.20	-10.40
-10.00	-0.10	-10.20
-10.00	-0.00	-10.00
-10.00	0.10	-9.80
-10.00	0.20	-9.60
-10.00	0.30	-9.40
-10.00	0.40	-9.20
-10.00	0.50	-9.00
-10.00	0.60	-8.80
-10.00	0.70	-8.60
-10.00	0.80	-8.40
-10.00	0.90	-8.20
-10.00	1.00	-8.00
-10.00	1.10	-7.80
-10.00	1.20	-7.60
-10.00	1.30	-7.40
-10.00	1.40	-7.20
-10.00	1.50	-7.00
-10.00	1.60	-6.80
-10.00	1.70	-6.60
-10.00	1.80	-6.40
-10.00	1.90	-6.20
-10.00	2.00	-6.00
-10.00	2.10	-5.80
-10.00	2.20	-5.60
-10.00	2.30	-5.40
-10.00	2.40	-5.20
-10.00	2.50	-5.00
-10.00	2.60	-4.80
-10.00	2.70	-4.60
-10.00	2.80	-4.40
-10.00	2.90	-4.20
-10.00	3.00	-4.00
-10.00	3.10	-3.80
-10.00	3.20	-3.60
-10.00	3.30	-3.40
-10.00	3.40	-3.20
-10.00	3.50	-3.00
-10.00	3.60	-2.80
-10.00	3.70	-2.60
-10.00	3.80	-2.40
-10.00	3.90	-2.20
-10.00	4.00	-2.00
-10.00	4.10	-1.80
-10.00	4.20	-1.60
-10.00	4.30	-1.40
-10.00	4.40	-1.20
-10.00	4.50	-1.00
-10.00	4.60	-0.80
-10.00	4.70	-0.60
-10.00	4.80	-0.40
-10.00	4.90	-0.20
-10.00	5.00	-0.00
-10.00	5.10	0.20
-10.00	5.20	0.40
-10.00	5.30	0.60
-10.00	5.40	0.80
-10.00	5.50	1.00
-10.00	5.60	1.20
-10.00	5.70	1.40
-10.00	5.80	1.60
-10.00	5.90	1.80
-10.00	6.00	2.00
-10.00	6.10	2.20
-10.00	6.20	2.40
-10.00	6.30	2.60
-10.00	6.40	2.80
-10.00	6.50	3.00
-10.00	6.60	3.20
-10.00	6.70	3.40
-10.00	6.80	3.60
-10.00	6.90	3.80
-10.00	7.00	4.00
-10.00	7.10	4.20
-10.00	7.20	4.40
-10.00	7.30	4.60
-10.00	7.40	4.80
-10.00	7.50	5.00
-10.00	7.60	5.20
-10.00	7.70	5.40
-10.00	7.80	5.60
-10.00	7.90	5.80
-10.00	8.00	6.00
-10.00	8.10	6.20
-10.00	8.20	6.40
-10.00	8.30	6.60
-10.00	8.40	6.80
-10.00	8.50	7.00
-10.00	8.60	7.20
-10.00	8.70	7.40
-10.00	8.80	7.60
-10.00	8.90	7.80
-10.00	9.00	8.00
-10.00	9.10	8.20
-10.00	9.20	8.40
-10.00	9.30	8.60
-10.00	9.40	8.80
-10.00	9.50	9.00
-10.00	9.60	9.20
-10.00	9.70	9.40
-10.00	9.80	9.60
-10.00	9.90	9.80
-10.00	10.00	10.00
-9.90	-10.00	-29.90
-9.90	-9.90	-29.70
-9.90	-9.80	-29.50
-9.90	-9.70	-29.30
-9.90	-9.60	-29.10
-9.90	-9.50	-28.90
-9.90	-9.40	-28.70
-9.90	-9.30	-28.50
-9.90	-9.20	-28.30
-9.90	-9.10	-28.10
-9.90	-9.00	-27.90
-9.90	-8.90	-27.70
-9.90	-8.80	-27.50
-9.90	-8.70	-27.30
-9.90	-8.60	-27.10
-9.90	-8.50	-26.90
-9.90	-8.40	-26.70
-9.90	-8.30	-26.50
-9.90	-8.20	-26.30
-9.90	-8.10	-26.10
-9.90	-8.00	-25.90
-9.90	-7.90	-25.70
-9.90	-7.80	-25.50
-9.90	-7.70	-25.30
-9.90	-7.60	-25.10
-9.90	-7.50	-24.90
-9.90	-7.40	-24.70
-9.90	-7.30	-24.50
-9.90	-7.20	-24.30
-9.90	-7.10	-24.10
-9.90	-7.00	-23.90
-9.90	-6.90	-23.70
-9.90	-6.80	-23.50
-9.90	-6.70	-23.30
-9.90	-6.60	-23.10
-9.90	-6.50	-22.90
-9.90	-6.40	-22.70
-9.90	-6.30	-22.50
-9.90	-6.20	-22.30
-9.90	-6.10	-22.10
-9.90	-6.00	-21.90
-9.90	-5.90	-21.70
-9.90	-5.80	-21.50
-9.90	-5.70	-21.30
-9.90	-5.60	-21.10
-9.90	-5.50	-20.90
-9.90	-5.40	-20.70
